Date,Open,High,Low,Close,Volume
2023-03-19,97.93612991002126,99.5192024808597,97.39733503122177,98.81829536764306,485951
2023-03-20,97.67054863413139,99.71221900734052,97.35671673268838,98.84800832990925,108141
2023-03-21,99.7241984583352,101.22085820466532,99.54539259387454,99.74764082234742,144936
2023-03-22,100.71240342738315,101.18255540998292,99.97805386059818,101.04624168223482,113386
2023-03-23,97.80037121114202,99.92499707839039,99.00899739452254,99.58685472351894,453753
2023-03-24,100.93373191172302,102.90463496282123,100.32649849238994,101.86197993343025,458404
2023-03-25,100.77041054152302,102.83914751855289,100.69418141768172,101.60741481056976,427327
2023-03-26,101.94576788137618,105.37082255110721,102.90176527749728,103.6868268199587,301759
2023-03-27,102.49568453504584,105.40894434913533,103.86100997756044,104.03979927536133,147287
2023-03-28,98.145558330678,100.80968460892407,97.51982552297461,99.43546512372944,293099
2023-03-29,94.2444139449899,96.73585698815033,94.39662566555879,96.15634407183468,368725
2023-03-30,95.65197021339321,96.76068666165281,95.85001307621721,95.98008588208488,376576
2023-03-31,94.44006273106875,94.65545806345578,92.7344457596675,94.48531415334095,368660
2023-04-01,92.24127068020185,94.32058297105422,91.84208719340434,93.33755364266123,101814
2023-04-02,92.82681398201869,94.35407048833927,91.86196154286284,93.31718186946374,278714
2023-04-03,89.70828261489925,91.4923986061005,90.39796408374858,91.17115194655437,243482
2023-04-04,88.43437246134006,91.4634299387869,88.48064296445226,90.15111695082396,436938
2023-04-05,87.79851883062875,89.86815745410401,88.62712058440799,89.12915693194141,270616
2023-04-06,84.63189082740227,88.38859513978248,85.14740885199666,86.40575377725739,392474
2023-04-07,84.88339603266658,86.2786737406502,83.97659897368496,85.2737616998141,495286
2023-04-08,85.01350376780933,85.72048465026428,84.3485537976895,85.20436544655644,198322
2023-04-09,82.78367971540357,85.4767383175261,82.2343653902413,83.57634249010071,300523
2023-04-10,83.6607387504677,85.42342641758653,82.40879034378092,83.85818500529527,374817
2023-04-11,85.46073948641083,86.00208045185101,84.94151208419133,85.64915610310008,378646
2023-04-12,84.47981446672073,85.44770450103422,83.07842318135593,85.01665634136157,375893
2023-04-13,80.20080978553034,83.13990254367818,80.49272083499022,81.94678176226319,432623
2023-04-14,82.71950822711214,83.58885075441974,82.47144445288194,82.87883675991925,477880
2023-04-15,82.04420897151508,85.11772324240101,82.06479793759492,83.63097757692861,497559
2023-04-16,83.35357148724066,84.48868291929804,82.63822024944902,84.1230768147785,148881
2023-04-17,80.79803324663041,83.15275428753131,81.19900267144837,82.6542622960942,282093
2023-04-18,79.21442725671785,82.68299275027178,79.26715909531937,81.09418437166073,114397
2023-04-19,81.9363277813942,83.80964507927447,82.13207036114063,82.13617638365665,235491
2023-04-20,81.24940294869641,82.55838551719104,81.78032019668034,81.88702619507076,489747
2023-04-21,81.66958078182576,84.02800101412072,82.63847722094906,83.04631648151761,362268
2023-04-22,80.01523731867086,82.8096837817092,80.42287966033933,81.9274188446264,120774
2023-04-23,81.30733619406658,82.72923461897669,81.25057545603941,82.38180050508699,144839
2023-04-24,82.45213942381541,84.88681460316013,82.74172271727275,84.28738657371272,178442
2023-04-25,82.13406756384677,85.57398726852641,82.82034013303877,83.9760351339152,233356
2023-04-26,83.84494960213902,84.45975096542122,83.52869745189047,83.9185630899282,135966
2023-04-27,83.64423791623834,84.73392464668648,82.5110697733799,84.2479134306749,450381
2023-04-28,86.26911080986481,88.59093393194043,86.38403250179903,86.70010296223998,332329
2023-04-29,84.11118041959058,85.91378455058077,83.66889251911897,84.75306689732187,349673
2023-04-30,84.77770298927602,87.64950841933697,83.97322029850982,85.96534043078337,480443
2023-05-01,86.12228620809267,87.73551453268178,86.48880207071784,86.64317124121678,240507
2023-05-02,86.2264277328514,88.34811467688692,85.21468425001348,86.70844039162075,351649
2023-05-03,85.54961536089817,88.00487207134627,86.14577145690079,87.45560182238866,196781
2023-05-04,90.3895457948122,92.24319306368562,90.76952796266715,90.86101116489105,492645
2023-05-05,89.16198217241512,92.06899068017961,89.43492261831148,90.50363872036831,281807
2023-05-06,90.49616827792556,91.49193619796738,89.98858724159638,91.1153862164454,199674
2023-05-07,91.71876485606643,93.82907977026368,91.32542608375955,92.00150897065443,414154
2023-05-08,93.58153180795017,94.63944765048812,93.11716932103637,94.20971108726765,106778
2023-05-09,95.71577424372332,97.06317821988303,94.30382632235154,96.00703155390762,132044
2023-05-10,92.98604694057532,95.91587086798954,93.71885819238253,94.80284877129543,215036
2023-05-11,95.58457807203408,97.13757726472586,95.0994416948217,96.13841899417379,453022
2023-05-12,96.85555275692566,97.59413805975144,96.44951533091486,96.8829423806427,218330
2023-05-13,93.60518771978937,95.97379082877725,94.89785412848791,95.4737607176926,380557
2023-05-14,95.65831925036346,97.50148630579103,95.62590226136653,96.33674657579083,422482
2023-05-15,96.06497573783159,98.49439903978408,97.00742670030878,97.71871912921142,262254
2023-05-16,100.12100217818858,101.34896570633842,99.1043208684315,100.24671850148482,341730
2023-05-17,97.57726234677936,99.72469016109623,98.15963451799674,99.40195181318948,376758
2023-05-18,102.19578578325857,103.38022302717896,102.03107757855933,102.78192689992869,248639
2023-05-19,99.66597738453086,101.17000431679753,100.17027398008898,100.79538440344636,384945
2023-05-20,97.49350140574941,100.67721620914837,98.83453485743745,99.45600037565313,156579
2023-05-21,98.59812618283578,99.56168989370495,99.05216314327673,99.40981383084552,444078
2023-05-22,97.11081676956496,99.44074759491252,96.53483592215223,98.41969656220472,315905
2023-05-23,98.81856514792135,101.38269024535232,98.31511705330895,99.89091295645552,112194
2023-05-24,99.37996478222117,100.19941759777103,98.00206907131432,99.63708777429753,164997
2023-05-25,97.71981691212429,98.67084943687635,97.8600204548386,97.87926592051389,157634
2023-05-26,93.59963255592443,95.49937655684087,93.9188539979546,95.20545094049842,331773
2023-05-27,94.58090349715859,95.76001289013635,95.21009251431937,95.5622327527559,132750
2023-05-28,92.56716654027592,95.16275679088788,93.37636543012987,94.31554000702153,487678
2023-05-29,92.31996633143505,95.35600930863151,91.97759415381428,93.68589132242256,236663
2023-05-30,89.96831764425819,92.31475783177657,91.06154083031063,91.35708145746158,309001
2023-05-31,88.45907557894407,88.79333441381786,87.27662985654331,88.55826019943245,136006
2023-06-01,89.27806294541124,91.0431751052093,88.92784428784014,89.35851539603051,394451
2023-06-02,88.10396222087003,89.96358678444052,88.16551964866947,88.59445867111096,352941
2023-06-03,87.04205019769532,89.06507955598278,87.72748486394535,87.82106304103829,384196
2023-06-04,86.69629670151286,87.61057507856407,86.18919069741519,86.93887737295233,451412
2023-06-05,87.2790468039371,89.18128786506797,87.11227255599535,88.6075148890558,332906
2023-06-06,88.02951978783783,91.14721685437728,89.16668807465292,89.83103996365108,433754
2023-06-07,88.63939899209498,90.17413237850134,89.4068063807935,90.04300728162607,155153
2023-06-08,88.96416299520406,91.20144472165941,88.11849637899171,89.94919541285532,261050
2023-06-09,88.870156817041,89.86874820902023,89.27360340870894,89.66963761387018,295608
2023-06-10,85.31377987472007,87.50044597082358,85.86320485376645,86.40380740236537,252184
2023-06-11,85.5349816361948,87.94198922433215,85.11079487024378,86.53449927161888,384617
2023-06-12,84.99645181767738,87.51560596304094,84.70031453417329,85.82938331608726,470766
2023-06-13,85.01518857982022,86.56738186866522,84.60050573880643,86.24209627240332,315202
2023-06-14,83.60253993396505,84.89424688931992,83.00618220605877,83.92991830141308,377365
2023-06-15,81.28202167129785,84.6359518595739,81.82499539069224,82.69981076379818,256732
2023-06-16,81.728907246427,84.05262768318697,80.28555241423919,82.2503370716256,150871
2023-06-17,79.36056076814569,79.53064826956796,78.22503718634715,79.36542743271403,185635
2023-06-18,77.93175989252383,78.5943406310569,76.91934159347292,78.59398307151994,328430
2023-06-19,80.09494225395042,81.59099801148838,79.27576131549131,80.81605199291039,251157
2023-06-20,79.54171720247243,81.93777629792875,80.0864481415286,80.48576580940394,429504
2023-06-21,79.46288238281028,80.30133284837986,78.26129356285969,79.94527881705936,301352
2023-06-22,80.8908947944884,83.40898750399784,81.57651887734275,82.81716703540772,408386
2023-06-23,82.59191781751576,85.41134878448082,82.81156474701062,83.7320015332084,403643
2023-06-24,84.4820577098451,86.73667558801633,84.9092042254528,86.05051091370173,252464
2023-06-25,86.42926439001761,88.02270362748469,84.81924807895383,86.70285189828532,456647
2023-06-26,87.12993295233197,89.1655156486252,86.99203772238894,88.29973100417074,427854
2023-06-27,87.40646566433335,90.45412787935027,86.79502295045114,88.45548896312913,135645
2023-06-28,88.36438628255779,90.48006162871118,88.09714333437249,89.67141482870879,264537
2023-06-29,90.31314917688444,91.55699279451625,88.84229118998452,90.6272829129007,129939
2023-06-30,90.53811967536141,92.5266300322259,90.74219111641827,90.79966511068706,291251
2023-07-01,88.12259561506954,89.89172000985447,88.96205415728211,89.88849347549578,388409
2023-07-02,88.33444416237445,91.46768537033236,88.87604522844629,89.84990578889959,155512
2023-07-03,89.69933745692568,91.51557009208797,88.77799288587431,89.78334349665491,253144
2023-07-04,87.15140838641703,90.52926404987574,87.24107716152365,88.91024077717071,403421
2023-07-05,88.4583885998902,91.11301778229705,89.12868052629398,89.89156437219947,389253
2023-07-06,91.39956882624966,92.99465658796719,91.08911669032942,91.98335229040804,432465
2023-07-07,91.73273357123966,95.1987623696887,92.35741964051803,93.31132646733802,345772
2023-07-08,93.52057199438671,94.95809327976667,94.24988205249494,94.5697601374894,310662
2023-07-09,94.44485347355945,94.96180735864932,93.60100024624735,94.59147024847766,411032
2023-07-10,93.5500061884436,95.74286415170167,92.52732754111088,94.0566081180192,428510
2023-07-11,95.54819185089497,95.91031333269954,95.01365952067383,95.7226019424729,246487
2023-07-12,95.84140196062621,96.9886680716587,95.12846208584607,96.55329855748427,326902
2023-07-13,97.881195290091,98.34488108009812,96.14602166026354,97.92093167100298,251496
2023-07-14,99.17898373547344,101.87977739028084,100.34655969482498,101.04022629233538,482327
2023-07-15,102.12316521588016,104.5297086646398,102.44017706425387,103.90640535327135,270477
2023-07-16,102.96421370049114,103.38661289488961,102.2115298920741,102.9996697253952,141685
2023-07-17,101.43951120550908,103.19493996953022,100.70972594462255,102.18677348706858,375989
2023-07-18,101.94353331988272,105.46788757279286,103.39254369689141,103.77810429045898,144209
2023-07-19,102.25372996329129,105.50902311281372,103.2054761421448,103.89010879704111,380951
